flow_id,pack_id,timestamp,source_port,servicenodeID,record_id,node_string
324,2099,2022-06-21 07:11:35.677598,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
324,2101,2022-06-21 07:11:35.701320,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
324,2102,2022-06-21 07:11:35.704564,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
324,2103,2022-06-21 07:11:35.704881,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
324,2104,2022-06-21 07:11:35.707314,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
325,2107,2022-06-21 07:11:36.077761,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
325,2108,2022-06-21 07:11:36.080666,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
325,2109,2022-06-21 07:11:36.081060,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
325,2110,2022-06-21 07:11:36.083728,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
343,2231,2022-06-21 07:12:13.830575,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
343,2233,2022-06-21 07:12:13.869962,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
343,2234,2022-06-21 07:12:13.872998,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
343,2235,2022-06-21 07:12:13.873312,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
343,2236,2022-06-21 07:12:13.876065,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
346,2239,2022-06-21 07:12:14.078529,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
346,2240,2022-06-21 07:12:14.081343,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
346,2241,2022-06-21 07:12:14.081721,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
346,2242,2022-06-21 07:12:14.084141,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
347,2253,2022-06-21 07:12:15.378563,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
347,2255,2022-06-21 07:12:15.402562,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
347,2256,2022-06-21 07:12:15.405555,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
347,2257,2022-06-21 07:12:15.405863,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
347,2258,2022-06-21 07:12:15.408444,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
348,2261,2022-06-21 07:12:15.788700,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
348,2262,2022-06-21 07:12:15.793811,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
348,2263,2022-06-21 07:12:15.794215,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
348,2264,2022-06-21 07:12:15.796898,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
366,2385,2022-06-21 07:12:54.240759,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
366,2387,2022-06-21 07:12:54.265798,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
366,2388,2022-06-21 07:12:54.269010,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
366,2389,2022-06-21 07:12:54.269310,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
366,2390,2022-06-21 07:12:54.272591,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
369,2397,2022-06-21 07:12:54.689649,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
369,2398,2022-06-21 07:12:54.693023,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
369,2399,2022-06-21 07:12:54.693369,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
369,2400,2022-06-21 07:12:54.695802,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
370,2409,2022-06-21 07:12:57.099790,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
370,2411,2022-06-21 07:12:57.130078,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
370,2412,2022-06-21 07:12:57.133207,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
370,2413,2022-06-21 07:12:57.133455,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
370,2414,2022-06-21 07:12:57.136127,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
371,2417,2022-06-21 07:12:57.299609,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
371,2418,2022-06-21 07:12:57.302598,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
371,2419,2022-06-21 07:12:57.302963,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
371,2420,2022-06-21 07:12:57.305472,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
388,2537,2022-06-21 07:13:33.546893,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
388,2539,2022-06-21 07:13:33.570207,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
388,2540,2022-06-21 07:13:33.573293,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
388,2541,2022-06-21 07:13:33.573627,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
388,2542,2022-06-21 07:13:33.576127,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
390,2545,2022-06-21 07:13:33.890635,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
390,2546,2022-06-21 07:13:33.893999,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
390,2547,2022-06-21 07:13:33.894405,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
390,2548,2022-06-21 07:13:33.897875,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
391,2557,2022-06-21 07:13:34.600732,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
391,2559,2022-06-21 07:13:34.635317,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
391,2560,2022-06-21 07:13:34.638239,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
391,2561,2022-06-21 07:13:34.638520,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
391,2562,2022-06-21 07:13:34.641366,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
394,2565,2022-06-21 07:13:34.900578,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
394,2566,2022-06-21 07:13:34.903568,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
394,2567,2022-06-21 07:13:34.903952,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
394,2568,2022-06-21 07:13:34.906547,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
411,2689,2022-06-21 07:14:11.746572,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
411,2691,2022-06-21 07:14:11.783408,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
411,2692,2022-06-21 07:14:11.787345,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
411,2693,2022-06-21 07:14:11.787665,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
411,2694,2022-06-21 07:14:11.790339,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
412,2697,2022-06-21 07:14:11.991427,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
412,2698,2022-06-21 07:14:11.994246,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
412,2699,2022-06-21 07:14:11.994574,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
412,2700,2022-06-21 07:14:11.997465,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
413,2705,2022-06-21 07:14:13.201468,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
413,2707,2022-06-21 07:14:13.225694,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
