flow_id,pack_id,timestamp,source_port,servicenodeID,record_id,node_string
1419,9923,2022-06-21 07:39:55.770626,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1420,9926,2022-06-21 07:39:56.121841,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,29
1420,9928,2022-06-21 07:39:56.135986,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,30
1420,9929,2022-06-21 07:39:56.151583,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,31
1420,9930,2022-06-21 07:39:56.151949,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,32
1420,9931,2022-06-21 07:39:56.154619,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1420,9932,2022-06-21 07:39:56.157098,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,26
1420,9933,2022-06-21 07:39:56.163463,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,27
1420,9934,2022-06-21 07:39:56.163748,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,28
1420,9935,2022-06-21 07:39:56.168063,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1421,9938,2022-06-21 07:39:56.481949,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,33
1421,9939,2022-06-21 07:39:56.494781,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,34
1421,9940,2022-06-21 07:39:56.495173,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,35
1421,9941,2022-06-21 07:39:56.499193,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1422,9944,2022-06-21 07:39:56.821899,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,36
1422,9946,2022-06-21 07:39:56.826977,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,37
1422,9947,2022-06-21 07:39:56.830368,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,12
1422,9948,2022-06-21 07:39:56.830611,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,38
1422,9949,2022-06-21 07:39:56.834801,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1423,9952,2022-06-21 07:39:57.132006,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,39
1423,9953,2022-06-21 07:39:57.135033,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,15
1423,9954,2022-06-21 07:39:57.135339,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,40
1423,9955,2022-06-21 07:39:57.138303,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1424,9958,2022-06-21 07:39:57.331907,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,41
1424,9960,2022-06-21 07:39:57.351071,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,42
1424,9961,2022-06-21 07:39:57.360825,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,43
1424,9962,2022-06-21 07:39:57.361330,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,44
1424,9963,2022-06-21 07:39:57.364703,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1426,9966,2022-06-21 07:39:57.687561,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,45
1426,9967,2022-06-21 07:39:57.697255,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,46
1426,9968,2022-06-21 07:39:57.697742,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,47
1426,9969,2022-06-21 07:39:57.700256,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1438,10070,2022-06-21 07:40:16.342747,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,60
1438,10072,2022-06-21 07:40:16.372026,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,61
1438,10073,2022-06-21 07:40:16.375276,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,12
1438,10074,2022-06-21 07:40:16.375576,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,62
1438,10075,2022-06-21 07:40:16.378302,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1439,10078,2022-06-21 07:40:16.652531,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,63
1439,10079,2022-06-21 07:40:16.656013,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,15
1439,10080,2022-06-21 07:40:16.656296,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,64
1439,10081,2022-06-21 07:40:16.659206,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1440,10084,2022-06-21 07:40:16.752538,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,65
1440,10086,2022-06-21 07:40:16.781101,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,66
1440,10087,2022-06-21 07:40:16.802630,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,67
1440,10088,2022-06-21 07:40:16.803385,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,68
1440,10089,2022-06-21 07:40:16.808662,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1443,10092,2022-06-21 07:40:17.108489,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,69
1443,10093,2022-06-21 07:40:17.127753,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,70
1443,10094,2022-06-21 07:40:17.128530,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,71
1443,10095,2022-06-21 07:40:17.130562,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1449,10142,2022-06-21 07:40:25.056497,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,48
1449,10144,2022-06-21 07:40:25.073620,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,49
1449,10145,2022-06-21 07:40:25.076655,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,50
1449,10146,2022-06-21 07:40:25.076982,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,51
1449,10147,2022-06-21 07:40:25.079751,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1450,10152,2022-06-21 07:40:25.358520,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,52
1450,10154,2022-06-21 07:40:25.407254,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,53
1450,10155,2022-06-21 07:40:25.410456,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,12
1450,10156,2022-06-21 07:40:25.410745,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,54
1450,10157,2022-06-21 07:40:25.413513,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1451,10162,2022-06-21 07:40:25.702819,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,55
1451,10163,2022-06-21 07:40:25.705999,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,56
1451,10164,2022-06-21 07:40:25.706354,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,57
1451,10165,2022-06-21 07:40:25.709122,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1451,10166,2022-06-21 07:40:25.710888,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,58
1451,10167,2022-06-21 07:40:25.714268,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,15
1451,10168,2022-06-21 07:40:25.714613,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,59
1451,10169,2022-06-21 07:40:25.718278,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1453,10196,2022-06-21 07:40:31.197601,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,72
1453,10198,2022-06-21 07:40:31.284580,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,73
1453,10199,2022-06-21 07:40:31.288243,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,12
1453,10200,2022-06-21 07:40:31.288552,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,74
1453,10201,2022-06-21 07:40:31.291240,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1457,10204,2022-06-21 07:40:31.643028,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,75
1457,10205,2022-06-21 07:40:31.649341,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,15
1457,10206,2022-06-21 07:40:31.649705,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,76
1457,10207,2022-06-21 07:40:31.653547,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1459,10228,2022-06-21 07:40:34.563157,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,17
1459,10230,2022-06-21 07:40:34.575266,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,18
1459,10231,2022-06-21 07:40:34.578524,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,12
1459,10232,2022-06-21 07:40:34.578789,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,19
1459,10233,2022-06-21 07:40:34.581736,48010,676,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,6
1460,10238,2022-06-21 07:40:34.963146,58575,631,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,22
1460,10240,2022-06-21 07:40:34.988708,58575,673,a8488c59781b938c1b70f3a5dd771fdf1265f7d4a7a7f13edf995049dd62f3cd,23
